,Unnamed: 0,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,ranks,readability,solutions
2605,2605,2605,5.0,False,"02 26, 2017",A1GZ9Z5M3Q4FDK,B010RRWKT4,"{'Size:': ' 6 M US', 'Color:': ' black'}",schholly,"I love these shoes. I am rather basic when it comes to Nikes, I don't need all the cool colors, so these look amazing and feel amazing, like they were made for my feet. I definitely suggest purchasing them.","Simple look, outstanding comfort!",1488067200,,,"[('Nikes', 0.10022646979200389), ('my feet', 0.09346905833209523), ('all the cool colors', 0.06452022697943226), ('these shoes', 0.04906346063189598), ('I', 0.0), ('it', 0.0), ('them', 0.0), ('these', 0.0), ('they', 0.0)]",78.67076923076925,undec
2606,2606,2606,4.0,True,"02 24, 2017",A3F5015D4BBJM9,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hedy,Cute and comfy. Sleek design. My only complaint is the fly wire loosens up and my shoe sometimes slips off my heels during heavy sled runs. I have two pairs of this style.,My second favorite.,1487894400,,,"[('heavy sled runs', 0.2551545972854061), ('Sleek design', 0.12066880199450872), ('the fly wire', 0.07350936352993194), ('my heels', 0.06397260118066064), ('my shoe', 0.05810840213679887), ('My only complaint', 0.05728011978250298), ('this style', 0.05685527642558144), ('two pairs', 0.04180089918859156), ('I', 0.0), ('two', 0.0)]",93.3521590909091,undec
2607,2607,2607,5.0,True,"02 24, 2017",ABKS5CX4GI72B,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Blue,I love them!,Five Stars,1487894400,,,"[('I', 0.0), ('them', 0.0)]",119.19000000000004,undec
2608,2608,2608,4.0,True,"02 21, 2017",A2A1WECA7Y5UPN,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Derek,normally Nike fits small so we go up a half size. These actually fit to my wife's appropriate size. So be ware when you order.,Fit to actual size.,1487635200,,,"[('half', 0.17296107568922583), ('a half size', 0.16386120184218284), ('my wifes appropriate size', 0.1262693041777449), ('Nike', 0.1047092584325166), ('These', 0.0), ('we', 0.0), ('you', 0.0)]",79.93666666666668,undec
2609,2609,2609,5.0,True,"02 21, 2017",A3PRZ9ESGB2KPU,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kwa,love these shoes. use them to workout inside and to work,Five Stars,1487635200,,,"[('these shoes', 0.11167675269207829), ('them', 0.0)]",101.2706818181818,undec
2610,2610,2610,3.0,True,"02 16, 2017",A3JGWZXFBDENRB,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Grey'}",Amazon Customer,"I was shocked at how small these shoes were, not true at all to size, and I own multiple shoes in this brand. The quality could have been better, in my opinion -- very little support from the upper.","Too small, flimsy upper",1487203200,,,"[('multiple shoes', 0.2258706077969658), ('these shoes', 0.08437253051528983), ('this brand', 0.08066741167950023), ('the upper', 0.07954012092064681), ('my opinion', 0.04716365503029588), ('The quality', 0.036750890016502495), ('I', 0.0)]",76.2342105263158,undec
2611,2611,2611,5.0,True,"02 15, 2017",A6BHQ6FNIRI1K,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Donna Omar,"Great shoes - was looking for something to replace my barefeet so I can wear orthotics while kickboxing. These are light weight, hug my feet comfortably and have a thinner upper so I can still feel the bag when I kick AND they have good lateral stability. My feet are on the narrow side so it's hard to find shoes that are snug enough. These are perfect. Oh, and they are really cute too.",Great for kickboxing,1487116800,5.0,['https://images-na.ssl-images-amazon.com/images/I/71RSSpM4BvL._SY88.jpg'],"[('good lateral stability', 0.14181763708214412), ('orthotics', 0.1235780672857452), ('Great shoes', 0.12337624854142017), ('shoes', 0.11504103347455419), ('light weight', 0.08885492255482327), ('the narrow side', 0.05371608019974534), ('my barefeet', 0.05006974063669452), ('My feet', 0.04188053481371526), ('my feet', 0.04188053481371526), ('the bag', 0.034388221429839654), ('I', 0.0), ('These', 0.0), ('it', 0.0), ('something', 0.0), ('that', 0.0), ('they', 0.0)]",83.83630136986302,undec
2612,2612,2612,5.0,True,"02 13, 2017",A1EE1EP2G0HKQ,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Deborah Bodiford,They fit perfectly. These shoes are great for walking - so very comfortable. Love them.,These shoes are great for walking - so very comfortable,1486944000,,,"[('walking', 0.21942880086547573), ('These shoes', 0.07494547296772197), ('They', 0.0), ('them', 0.0)]",75.19833333333334,undec
2613,2613,2613,5.0,True,"02 12, 2017",A2DDYH2QTGQ6FZ,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",gmathil,Good fit and comfy.  Not so cushiony so definetly better for training and not for running or aerobics. Bought size 8 which is my usual size.,Good choice for training shoe,1486857600,,,"[('size', 0.29632292040220176), ('my usual size', 0.18315917440896076), ('aerobics', 0.16930688533357882), ('running', 0.12874833323777107), ('training', 0.10785331745809466), ('8', 0.0), ('which', 0.0)]",78.63333333333335,undec
2614,2614,2614,5.0,True,"02 11, 2017",A2T47RI1J0I7JM,B010RRWKT4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Brooke R,Light weight and comfortable,Five Stars,1486771200,,,"[('Light weight', 0.32630275732572994)]",54.72500000000002,undec
2615,2615,2615,4.0,True,"02 8, 2017",ABWHIDHK8JSRD,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ddsmith8,"I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient. After getting 2 blood blisters I did some research and found out cross trainers would be more appropriate which is how I ended up buying this pair. They are slightly longer in look then I  would like but I think that is typical of cross trainers. Also, the lacing is done in a way that allows you to tie too tightly if you're not careful (my toes were tingling during one particular work out when I had done this). Other then that I am very happy with the shoes.",They are slightly longer in look then I was would like but I think that is typical of cross trainers,1486512000,4.0,,"[('cross trainers', 0.14940956124028704), ('cardio dance classes', 0.11208893620858698), ('running shoes', 0.0863537793108864), ('one particular work', 0.06821573731023067), ('this pair', 0.06640191214464061), ('my toes', 0.041177952438974985), ('the gym', 0.037476794796619264), ('2 blood blisters', 0.03668484201872197), ('some research', 0.035924328765900376), ('the shoes', 0.03587099951281818), ('a way', 0.03280561877951871), ('the lacing', 0.019796543310795292), ('2', 0.0), ('I', 0.0), ('They', 0.0), ('one', 0.0), ('that', 0.0), ('they', 0.0), ('this', 0.0), ('which', 0.0), ('you', 0.0)]",81.28757645259941,undec
2616,2616,2616,4.0,True,"02 6, 2017",ADUWEIS0CHJV8,B010RRWKT4,"{'Size:': ' 8 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Julie W.,"Nikes usually run small and I'm a 7.5, so I ordered these in an 8 and they were actually very roomy.  I love them but they are definitely bright orange/coral and not bright crimson like the description said.  I thought they'd be more red in hue to wear with my Ohio State clothes, but instead I use them for running.",I love them but they are definitely bright orange/coral and not ...,1486339200,,,"[('Ohio State', 0.13922774130834933), ('my Ohio State clothes', 0.09522622310658058), ('hue', 0.0832452781694933), ('Nikes', 0.06486665915303887), ('the description', 0.0523272663462143), ('7.5', 0.0), ('I', 0.0), ('them', 0.0), ('these', 0.0), ('they', 0.0)]",78.0914285714286,undec
2617,2617,2617,2.0,True,"02 2, 2017",A2JD3RN8JCO62Z,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,Color was not at all what i expected.  It was more orange then red.  Not sure that I am going to keep them.,Color was not at all what i expected. It ...,1485993600,,,"[('Color', 0.15241892546418206), ('I', 0.0), ('It', 0.0), ('i', 0.0), ('them', 0.0), ('what', 0.0)]",107.00866666666668,undec
2618,2618,2618,5.0,True,"02 1, 2017",A3BN0MRGRDKM0J,B010RRWKT4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",j.morris,Perfect fit! Brand new in new box completely perfect condition and on sale!!! Awesome! Highly reccomend! Super cute shoes.,Super cute and on sale!!,1485907200,,,"[('sale', 0.21666395283957285), ('Super cute shoes', 0.20908376965417047), ('new box', 0.1926558298317778), ('Perfect fit', 0.1920159997113417)]",73.85168421052632,undec
2619,2619,2619,3.0,True,"01 31, 2017",AODFGQL9CC7G7,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",ZS87,Squeaky,Three Stars,1485820800,3.0,,"[('Squeaky', 0.5)]",36.62000000000003,undec
2620,2620,2620,5.0,True,"01 25, 2017",A13P82MG3XFWV1,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Grey'}",Amazon Customer,"If you wear Nike on the regular, then you should pretty much know your size. I wear only 7's in Nike, and it fit just as expected. I have many of the trail runner generations, and love them all. they're my go to sneakers for the gym use, or casual wear. I have a pair I used mostly for casual wear that have lasted about 5 years. Another pair that I used for cross fit/outdoor runs that lasted a little over a year (very vigorous daily use). All in all, these shoes are great for me. They're lightweight, and comfortable.",then you should pretty much know your size,1485302400,,,"[('casual wear', 0.1999919810526849), ('(very vigorous daily use', 0.10061481499469925), ('the gym use', 0.09738275993990315), ('cross fit/outdoor runs', 0.05836138816770254), ('about 5 years', 0.057023716607063145), ('a little over a year', 0.05674693092849552), ('the trail runner generations', 0.051095752362700586), ('Nike', 0.04669211912833168), ('sneakers', 0.04669211912833168), ('your size', 0.03532525834609281), ('Another pair', 0.020341021007632645), ('a pair', 0.020341021007632645), ('my go', 0.019037193954934223), ('these shoes', 0.019037193954934223), ('I', 0.0), ('They', 0.0), ('all', 0.0), ('it', 0.0), ('me', 0.0), ('that', 0.0), ('them', 0.0), ('they', 0.0), ('you', 0.0)]",82.61666460396039,undec
2621,2621,2621,5.0,True,"01 22, 2017",A8I41EKH4UI1Y,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",SLM,Great arch support and cushion both for the heel and ball of the foot. Great aerobic shoe!,Nice Support,1485043200,,,"[('Great aerobic shoe', 0.20564310084709694), ('ball', 0.1958992060131265), ('Great arch support', 0.18926322741436874), ('cushion', 0.15832390841615396), ('the foot', 0.11817473610156828), ('the heel', 0.07994283082763474)]",93.70161764705884,undec
2622,2622,2622,5.0,True,"01 20, 2017",ADJRDVMENHF0J,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Grey'}",Skiman,"Good quality, perfect fit.  It's a Nike!",Good Sneaker,1484870400,,,"[('Good quality, perfect fit', 0.23966768118641543), ('Nike', 0.1715462210710301), ('a Nike', 0.07923380553105784), ('It', 0.0)]",86.45000000000002,undec
2623,2623,2623,5.0,True,"01 18, 2017",A3QKKFB26AZSMG,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Susana Ibarra,"Size 8, but purchased 8.5 for a more comfortable feel, considering shrinkage as a result of perspiration.",Satisfied,1484697600,,,"[('perspiration', 0.2660151285289206), ('shrinkage', 0.18333647229954914), ('Size', 0.11048163870988659), ('a result', 0.09488441769583705), ('a more comfortable feel', 0.07774719209564734), ('8.5', 0.0)]",55.21529411764709,undec
2624,2624,2624,2.0,True,"01 18, 2017",A1IE5BGNY2JTF4,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Debra A.,"I've always gotten this size in Nike shoes with similar description, but these are too long- at least an inch and 1/2.",Too large,1484697600,,,"[('similar description', 0.21745604149880265), ('Nike shoes', 0.18523033836489972), ('Nike', 0.1300180984132601), ('too long- at least an inch', 0.1129553770357372), ('this size', 0.053010735584499286), ('1/2', 0.0), ('I', 0.0), ('these', 0.0)]",76.83227272727274,undec
2625,2625,2625,5.0,True,"01 18, 2017",A1F6LKEC43RSZM,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Tara S.,"Very lightweight. Normal Nike quality. Pink is very bright , colors look great together.",colors look great together.,1484697600,,,"[('Normal Nike quality', 0.24057433443998938), ('colors', 0.15846344469323614), ('Nike', 0.14739975096334407), ('Pink', 0.12347795070290989)]",52.75974358974361,undec
2626,2626,2626,5.0,True,"01 18, 2017",A3BZKR332FQEP8,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Black'}",Amazon Customer,Love them!!,Five Stars,1484697600,,,"[('them', 0.0)]",120.205,undec
2627,2627,2627,4.0,True,"01 18, 2017",ARY4E7Y947T9P,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Kindle Customer,"Arrived on time. I probably should have gone with a 7.5 instead of an 8 because they do seem a little big, but if I wear thick socks they are fine. Also, they can sometimes make a very annoying squeaky noise when I run on certain surfaces so I'm trying to get them worn in. Over-all, I am satisfied with my purchase!",but if I wear thick socks they are fine. Also,1484697600,,,"[('thick socks', 0.19102541043403776), ('certain surfaces', 0.14460091465570102), ('time', 0.08646302885884162), ('a very annoying squeaky noise', 0.05396066538560154), ('my purchase', 0.03993556238928207), ('7.5', 0.0), ('8', 0.0), ('I', 0.0), ('them', 0.0), ('they', 0.0)]",83.42017857142858,undec
2628,2628,2628,1.0,True,"01 15, 2017",A8DR2Z71DERN0,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Dawn Rosa,After less than a week the sole ripped off on the outside of the shoe,Poor quality for Nike,1484438400,21.0,['https://images-na.ssl-images-amazon.com/images/I/816nEyCUCuL._SY88.jpg'],"[('the shoe', 0.13625347940334348), ('the outside', 0.10399112450270392), ('the sole', 0.08079288207902413), ('less than a week', 0.0747412754916246)]",90.09000000000002,undec
2629,2629,2629,4.0,True,"01 13, 2017",A3RP2S6J4VUA7D,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,The lines don't really show up unless there is a bright light on them. But other than that they are perfect. They are very true to size and are comfortable the first time you put them on.,4/5,1484265600,,,"[('first', 0.14083005733683956), ('a bright light', 0.12258200701769095), ('size', 0.10973743688879294), ('The lines', 0.044741855609617104), ('They', 0.0), ('them', 0.0), ('they', 0.0), ('you', 0.0)]",89.1382882882883,undec
2630,2630,2630,5.0,True,"01 12, 2017",A34NDY5V71MVJ6,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Bpiq,"I love these!  I ordered an 8.5 which is my normal shoe size and they fit great.  I used them for my strength training class and they performed well, and they are sooooo pretty!  Comfortable, low profile and stylish!",LOVE!,1484179200,,,"[('my normal shoe size', 0.09645089798415156), ('my strength training class', 0.09645089798415156), (' Comfortable, low profile', 0.06440195847434217), ('8.5', 0.0), ('I', 0.0), ('them', 0.0), ('these', 0.0), ('they', 0.0), ('which', 0.0)]",97.4775,undec
2631,2631,2631,5.0,True,"01 12, 2017",A2AXI9WHORKU6X,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Spatsie,Cute and comfortable,Five Stars,1484179200,,,[],34.59000000000003,undec
2632,2632,2632,5.0,True,"01 10, 2017",AOYR5V85UYA8O,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Amazon Customer,Very comfortable.,Five Stars,1484006400,,,[],-48.994999999999976,undec
2633,2633,2633,5.0,True,"01 7, 2017",A38Z4KJHHVY0AU,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,"Sizing was perfect as ordered. Quality appears good, still new, not too much more to report.",Correct size,1483747200,,,"[('Quality', 0.11619174203396933), ('Sizing', 0.11619174203396933)]",77.1025,undec
2634,2634,2634,5.0,True,"01 7, 2017",A1WK3VVSUB1FY7,B010RRWKT4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/Red Bronze/White'}",STACEY,"Size really depends on the brand.  I wear a 6.5 in Nike and they fit me perfectly.  These shoes are comfortable, they wrap around my feet like a bandage but do not restrict movement.",Perfect for the gym,1483747200,,,"[('movement', 0.22095465460275515), ('Nike', 0.11495719249861984), ('Size', 0.0963006247438931), ('the brand', 0.0722189042196868), ('a bandage', 0.06932340358247945), ('my feet', 0.06466465985073294), ('These shoes', 0.04447935329521266), ('6.5', 0.0), ('I', 0.0), ('me', 0.0), ('they', 0.0)]",86.55500000000002,undec
2635,2635,2635,4.0,True,"01 6, 2017",A3KWGJH9EBRLE8,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,I was really excited when I opened the box to see the color is exactly like the image shows! I have the Nike flex tr 5 and used the same size to order these. They are a little bigger than expected but still comfortable.,... opened the box to see the color is exactly like the image shows,1483660800,,,"[('the same size', 0.09443854573053903), ('Nike', 0.09101407599547813), ('the color', 0.05783482039257089), ('the box', 0.047622061766604225), ('5', 0.0), ('I', 0.0), ('They', 0.0), ('these', 0.0)]",78.50742424242428,undec
2636,2636,2636,1.0,True,"01 4, 2017",A199ICSPL9EXJ5,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Meal Prep Chick,"Returning these. the pictures on here make the shoe appear all black with a touch of pink in the check. however, the whole shoe has pink coming through. I was looking for an all black shoe. I ordered the Nike Women's Flex Supreme TR3 instead and love them!!!",I ordered the Nike Women's Flex Supreme TR3 instead and love them!,1483488000,,,"[('Flex Supreme TR3', 0.17808456809142034), ('pink', 0.15203547282643953), ('the Nike Womens Flex Supreme TR3', 0.09406190333531256), ('the whole shoe', 0.07413555880200462), ('the check', 0.0733198115654478), ('an all black shoe', 0.06544079691693229), ('the shoe', 0.0592395993255245), ('a touch', 0.05679540452137234), ('the Nike Womens', 0.04621266125621701), ('the pictures', 0.03436071971113135), ('I', 0.0), ('them', 0.0), ('these', 0.0)]",89.57850000000002,undec
2637,2637,2637,5.0,True,"01 4, 2017",A11D8CLU9H24YK,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Black'}",Wendy L. Brady,"wow these are the most comfortable, light weight shoes. I love them!!",so light & comfortable!,1483488000,,,"[('the most comfortable, light weight shoes', 0.1485166300574617), ('I', 0.0), ('them', 0.0), ('these', 0.0)]",94.995,undec
